bodyId,compartment,evidence_source,neuron_type
115167,medulla,roi_field,
115177,medulla,roi_field,
115185,medulla,roi_field,
115186,lobula,roi_field,
115187,medulla,roi_field,
115188,medulla,roi_field,
115189,medulla,roi_field,
115194,medulla,roi_field,
115197,lobula,roi_field,
115201,medulla,roi_field,
115203,lobula,roi_field,
115204,medulla,roi_field,
115205,medulla,roi_field,
115207,lobula,roi_field,
115208,lobula,roi_field,
115210,lobula,roi_field,
115214,medulla,roi_field,
115215,medulla,roi_field,
115219,lobula,roi_field,
115222,medulla,roi_field,
115225,medulla,roi_field,
115228,medulla,roi_field,
115229,medulla,roi_field,
115230,lobula,roi_field,
115231,medulla,roi_field,
115235,medulla,roi_field,
115238,medulla,roi_field,
115239,medulla,roi_field,
115242,lobula,roi_field,
115249,lobula,roi_field,
115252,lobula,roi_field,
115256,lobula,roi_field,
115259,medulla,roi_field,
115262,medulla,roi_field,
115264,medulla,roi_field,
115266,medulla,roi_field,
115274,medulla,roi_field,
115276,medulla,roi_field,
115278,lobula,roi_field,
115279,medulla,roi_field,
115280,medulla,roi_field,
115281,lobula,roi_field,
115282,medulla,roi_field,
115284,medulla,roi_field,
115285,lobula,roi_field,
115290,medulla,roi_field,
115291,unknown,none,
115293,medulla,roi_field,
115296,medulla,roi_field,
115298,lobula,roi_field,
115299,medulla,roi_field,
115300,medulla,roi_field,
115302,medulla,roi_field,
115307,medulla,roi_field,
115311,lobula,roi_field,
115318,lobula,roi_field,
115328,medulla,roi_field,
115329,medulla,roi_field,
115336,lobula,roi_field,
115337,medulla,roi_field,
115339,medulla,roi_field,
115343,medulla,roi_field,
115352,medulla,roi_field,
115355,lobula,roi_field,
115358,lobula,roi_field,
115360,medulla,roi_field,
115367,medulla,roi_field,
115369,medulla,roi_field,
115376,lobula,roi_field,
115377,medulla,roi_field,
115378,medulla,roi_field,
115383,lobula,roi_field,
115385,medulla,roi_field,
115386,medulla,roi_field,
115390,medulla,roi_field,
115394,lobula,roi_field,
115397,lobula,roi_field,
115399,lobula,roi_field,
115402,medulla,roi_field,
115407,lobula,roi_field,
115409,medulla,roi_field,
115410,medulla,roi_field,
115411,lobula,roi_field,
115413,medulla,roi_field,
115416,medulla,roi_field,
115418,medulla,roi_field,
115422,medulla,roi_field,
115424,medulla,roi_field,
115425,medulla,roi_field,
115426,medulla,roi_field,
115429,lobula,roi_field,
115430,medulla,roi_field,
115431,medulla,roi_field,
115436,medulla,roi_field,
115439,medulla,roi_field,
115440,medulla,roi_field,
115442,medulla,roi_field,
115444,medulla,roi_field,
115445,medulla,roi_field,
115446,medulla,roi_field,
115447,medulla,roi_field,
115452,medulla,roi_field,
115453,medulla,roi_field,
115454,medulla,roi_field,
115455,medulla,roi_field,
115459,lobula,roi_field,
115461,medulla,roi_field,
115464,medulla,roi_field,
115466,medulla,roi_field,
115468,medulla,roi_field,
115472,medulla,roi_field,
115476,medulla,roi_field,
115480,lobula,roi_field,
115486,medulla,roi_field,
115487,medulla,roi_field,
115490,medulla,roi_field,
115496,lobula,roi_field,
115497,medulla,roi_field,
115502,medulla,roi_field,
115503,lobula,roi_field,
115504,medulla,roi_field,
115509,medulla,roi_field,
115511,medulla,roi_field,
115512,medulla,roi_field,
115516,medulla,roi_field,
115518,medulla,roi_field,
115519,medulla,roi_field,
115520,lobula,roi_field,
115525,medulla,roi_field,
115531,medulla,roi_field,
115535,medulla,roi_field,
115536,medulla,roi_field,
115543,medulla,roi_field,
115544,medulla,roi_field,
115547,medulla,roi_field,
115549,medulla,roi_field,
115556,medulla,roi_field,
115560,medulla,roi_field,
115565,lobula,roi_field,
115566,lobula,roi_field,
115569,medulla,roi_field,
115573,medulla,roi_field,
115574,medulla,roi_field,
115579,lobula,roi_field,
115582,medulla,roi_field,
115583,medulla,roi_field,
115588,medulla,roi_field,
115589,medulla,roi_field,
115591,medulla,roi_field,
115594,medulla,roi_field,
115595,medulla,roi_field,
115599,lobula,roi_field,
115600,medulla,roi_field,
115602,medulla,roi_field,
115606,medulla,roi_field,
115608,medulla,roi_field,
115618,medulla,roi_field,
115619,medulla,roi_field,
115626,medulla,roi_field,
115628,medulla,roi_field,
115629,medulla,roi_field,
115636,medulla,roi_field,
115639,medulla,roi_field,
115642,medulla,roi_field,
115643,medulla,roi_field,
115650,medulla,roi_field,
115652,lobula,roi_field,
115655,medulla,roi_field,
115656,lobula,roi_field,
115658,medulla,roi_field,
115659,lobula,roi_field,
115661,medulla,roi_field,
115662,medulla,roi_field,
115670,lobula,roi_field,
115672,medulla,roi_field,
115673,medulla,roi_field,
115678,medulla,roi_field,
115680,lobula_plate,roi_field,
115682,lobula,roi_field,
115686,medulla,roi_field,
115688,medulla,roi_field,
115689,medulla,roi_field,
115700,medulla,roi_field,
115701,medulla,roi_field,
115703,medulla,roi_field,
115709,medulla,roi_field,
115714,lobula,roi_field,
115715,lobula,roi_field,
115717,medulla,roi_field,
115719,lobula,roi_field,
115721,medulla,roi_field,
115723,medulla,roi_field,
115724,medulla,roi_field,
115726,medulla,roi_field,
115727,lobula,roi_field,
115731,medulla,roi_field,
115733,medulla,roi_field,
115735,medulla,roi_field,
115743,lobula,roi_field,
115744,lobula,roi_field,
115746,medulla,roi_field,
115747,medulla,roi_field,
115750,medulla,roi_field,
115751,medulla,roi_field,
115757,medulla,roi_field,
115758,medulla,roi_field,
115759,lobula,roi_field,
115762,medulla,roi_field,
115763,medulla,roi_field,
115764,medulla,roi_field,
115769,medulla,roi_field,
115772,medulla,roi_field,
115775,medulla,roi_field,
115783,lobula,roi_field,
115788,lobula,roi_field,
115790,lobula,roi_field,
115791,medulla,roi_field,
115796,medulla,roi_field,
115797,medulla,roi_field,
115798,medulla,roi_field,
115799,medulla,roi_field,
115813,medulla,roi_field,
115818,medulla,roi_field,
115820,medulla,roi_field,
115822,lobula,roi_field,
115825,medulla,roi_field,
115828,lobula,roi_field,
115829,lobula,roi_field,
115832,medulla,roi_field,
115833,medulla,roi_field,
115844,medulla,roi_field,
115845,medulla,roi_field,
115846,medulla,roi_field,
115852,medulla,roi_field,
115854,lobula,roi_field,
115855,medulla,roi_field,
115856,medulla,roi_field,
115857,medulla,roi_field,
115858,medulla,roi_field,
115866,medulla,roi_field,
115867,medulla,roi_field,
115870,lobula,roi_field,
115873,medulla,roi_field,
115874,medulla,roi_field,
115876,medulla,roi_field,
115878,medulla,roi_field,
115880,medulla,roi_field,
115882,medulla,roi_field,
115889,medulla,roi_field,
115891,medulla,roi_field,
115893,lobula,roi_field,
115896,lobula,roi_field,
115898,medulla,roi_field,
115899,medulla,roi_field,
115902,medulla,roi_field,
115907,medulla,roi_field,
115910,medulla,roi_field,
115912,medulla,roi_field,
115917,medulla,roi_field,
115919,lobula,roi_field,
115920,medulla,roi_field,
115921,medulla,roi_field,
115922,medulla,roi_field,
115926,lobula,roi_field,
115927,medulla,roi_field,
115928,medulla,roi_field,
115929,medulla,roi_field,
115931,medulla,roi_field,
115932,medulla,roi_field,
115933,medulla,roi_field,
115936,medulla,roi_field,
115937,medulla,roi_field,
115939,medulla,roi_field,
115941,medulla,roi_field,
115945,medulla,roi_field,
115951,medulla,roi_field,
115954,medulla,roi_field,
115955,medulla,roi_field,
115957,medulla,roi_field,
115958,medulla,roi_field,
115963,medulla,roi_field,
115964,lobula,roi_field,
115965,medulla,roi_field,
115966,medulla,roi_field,
115970,medulla,roi_field,
115972,medulla,roi_field,
115978,medulla,roi_field,
115979,medulla,roi_field,
115984,medulla,roi_field,
115990,medulla,roi_field,
115993,medulla,roi_field,
115998,medulla,roi_field,
116000,medulla,roi_field,
116004,medulla,roi_field,
116010,medulla,roi_field,
116011,lobula,roi_field,
116014,medulla,roi_field,
116015,medulla,roi_field,
116016,medulla,roi_field,
116020,medulla,roi_field,
116021,lobula_plate,roi_field,
116025,lobula,roi_field,
116028,lobula,roi_field,
116029,medulla,roi_field,
116030,medulla,roi_field,
116037,medulla,roi_field,
116041,medulla,roi_field,
116046,medulla,roi_field,
116049,medulla,roi_field,
116050,medulla,roi_field,
116054,medulla,roi_field,
116060,medulla,roi_field,
116062,lobula,roi_field,
116063,lobula,roi_field,
116070,medulla,roi_field,
116072,medulla,roi_field,
116078,medulla,roi_field,
116079,lobula_plate,roi_field,
116080,medulla,roi_field,
116083,medulla,roi_field,
116086,medulla,roi_field,
116087,medulla,roi_field,
116091,lobula,roi_field,
116095,medulla,roi_field,
116096,lobula,roi_field,
116099,medulla,roi_field,
116105,medulla,roi_field,
116106,medulla,roi_field,
116107,medulla,roi_field,
116109,medulla,roi_field,
116111,medulla,roi_field,
116112,medulla,roi_field,
116113,medulla,roi_field,
116114,medulla,roi_field,
116117,medulla,roi_field,
116119,medulla,roi_field,
116129,medulla,roi_field,
116130,lobula,roi_field,
116131,lobula,roi_field,
116132,lobula,roi_field,
116135,medulla,roi_field,
116140,medulla,roi_field,
116142,medulla,roi_field,
116145,medulla,roi_field,
116149,medulla,roi_field,
116152,medulla,roi_field,
116157,lobula,roi_field,
116159,medulla,roi_field,
116163,medulla,roi_field,
116168,medulla,roi_field,
116169,medulla,roi_field,
116178,medulla,roi_field,
116180,lobula,roi_field,
116187,medulla,roi_field,
116188,medulla,roi_field,
116189,medulla,roi_field,
116201,medulla,roi_field,
116203,lobula,roi_field,
116205,lobula,roi_field,
116206,medulla,roi_field,
116212,lobula,roi_field,
116213,lobula,roi_field,
116217,medulla,roi_field,
116220,lobula,roi_field,
116222,lobula,roi_field,
116229,medulla,roi_field,
116230,medulla,roi_field,
116238,lobula,roi_field,
116239,medulla,roi_field,
116240,medulla,roi_field,
116241,medulla,roi_field,
116245,lobula,roi_field,
116248,medulla,roi_field,
116253,medulla,roi_field,
116254,lobula,roi_field,
116257,lobula,roi_field,
116258,medulla,roi_field,
116259,medulla,roi_field,
116261,medulla,roi_field,
116265,medulla,roi_field,
116266,medulla,roi_field,
116267,medulla,roi_field,
116270,medulla,roi_field,
116273,medulla,roi_field,
116274,medulla,roi_field,
116275,medulla,roi_field,
116276,medulla,roi_field,
116278,medulla,roi_field,
116282,medulla,roi_field,
116286,medulla,roi_field,
116287,medulla,roi_field,
116288,medulla,roi_field,
116290,lobula,roi_field,
116291,medulla,roi_field,
116297,lobula,roi_field,
116298,lobula,roi_field,
116306,medulla,roi_field,
116307,medulla,roi_field,
116309,medulla,roi_field,
116310,medulla,roi_field,
116311,medulla,roi_field,
116312,medulla,roi_field,
116313,medulla,roi_field,
116314,medulla,roi_field,
116316,medulla,roi_field,
116321,medulla,roi_field,
116324,lobula_plate,roi_field,
116326,medulla,roi_field,
116331,medulla,roi_field,
116333,medulla,roi_field,
116337,medulla,roi_field,
116341,medulla,roi_field,
116342,medulla,roi_field,
116343,medulla,roi_field,
116345,medulla,roi_field,
116346,medulla,roi_field,
116347,medulla,roi_field,
116354,medulla,roi_field,
116355,medulla,roi_field,
116356,medulla,roi_field,
116362,medulla,roi_field,
116363,lobula,roi_field,
116365,medulla,roi_field,
116370,medulla,roi_field,
116376,medulla,roi_field,
116378,lobula,roi_field,
116379,medulla,roi_field,
116381,lobula,roi_field,
116389,lobula,roi_field,
116390,medulla,roi_field,
116395,lobula,roi_field,
116397,medulla,roi_field,
116401,medulla,roi_field,
116403,medulla,roi_field,
116404,medulla,roi_field,
116408,medulla,roi_field,
116409,lobula,roi_field,
116411,medulla,roi_field,
116412,medulla,roi_field,
116414,medulla,roi_field,
116419,medulla,roi_field,
116422,lobula,roi_field,
116423,medulla,roi_field,
116425,medulla,roi_field,
116432,lobula,roi_field,
116434,lobula,roi_field,
116437,medulla,roi_field,
116439,medulla,roi_field,
116441,medulla,roi_field,
116442,medulla,roi_field,
116447,lobula,roi_field,
116451,medulla,roi_field,
116453,medulla,roi_field,
116457,medulla,roi_field,
116459,lobula,roi_field,
116460,lobula,roi_field,
116466,medulla,roi_field,
116468,lobula,roi_field,
116472,medulla,roi_field,
116473,medulla,roi_field,
116476,medulla,roi_field,
116482,lobula,roi_field,
116487,medulla,roi_field,
116488,medulla,roi_field,
116490,medulla,roi_field,
116493,medulla,roi_field,
116498,medulla,roi_field,
116503,medulla,roi_field,
116505,medulla,roi_field,
116509,medulla,roi_field,
116514,medulla,roi_field,
116515,medulla,roi_field,
116519,medulla,roi_field,
116521,medulla,roi_field,
116522,medulla,roi_field,
116525,medulla,roi_field,
116526,medulla,roi_field,
116528,medulla,roi_field,
116532,lobula,roi_field,
116533,medulla,roi_field,
116536,medulla,roi_field,
116537,medulla,roi_field,
116538,medulla,roi_field,
116539,medulla,roi_field,
116542,medulla,roi_field,
116546,medulla,roi_field,
116549,medulla,roi_field,
116554,medulla,roi_field,
116557,medulla,roi_field,
116562,lobula,roi_field,
116563,medulla,roi_field,
116564,medulla,roi_field,
116565,medulla,roi_field,
116566,medulla,roi_field,
116567,lobula,roi_field,
116568,medulla,roi_field,
116575,medulla,roi_field,
116581,medulla,roi_field,
116586,medulla,roi_field,
116587,medulla,roi_field,
116593,medulla,roi_field,
116596,medulla,roi_field,
116597,lobula,roi_field,
116601,medulla,roi_field,
116604,medulla,roi_field,
116605,medulla,roi_field,
116606,medulla,roi_field,
116609,medulla,roi_field,
116610,medulla,roi_field,
116612,medulla,roi_field,
116625,medulla,roi_field,
116629,lobula,roi_field,
116630,medulla,roi_field,
116631,medulla,roi_field,
116633,medulla,roi_field,
116639,medulla,roi_field,
116645,medulla,roi_field,
116647,medulla,roi_field,
116653,medulla,roi_field,
116656,medulla,roi_field,
116665,lobula,roi_field,
116667,medulla,roi_field,
116669,medulla,roi_field,
116674,medulla,roi_field,
116677,medulla,roi_field,
116681,medulla,roi_field,
116682,lobula,roi_field,
116683,medulla,roi_field,
116685,medulla,roi_field,
116686,medulla,roi_field,
116691,medulla,roi_field,
116693,medulla,roi_field,
116697,medulla,roi_field,
116701,medulla,roi_field,
116703,medulla,roi_field,
116704,medulla,roi_field,
116705,medulla,roi_field,
116706,medulla,roi_field,
116708,medulla,roi_field,
116710,medulla,roi_field,
116716,medulla,roi_field,
116722,medulla,roi_field,
116724,medulla,roi_field,
116727,medulla,roi_field,
116733,medulla,roi_field,
116735,medulla,roi_field,
116744,medulla,roi_field,
116746,medulla,roi_field,
116748,medulla,roi_field,
116752,medulla,roi_field,
116753,medulla,roi_field,
116758,medulla,roi_field,
116762,medulla,roi_field,
116764,medulla,roi_field,
116765,medulla,roi_field,
116766,medulla,roi_field,
116767,medulla,roi_field,
116768,medulla,roi_field,
116769,medulla,roi_field,
116782,medulla,roi_field,
116785,medulla,roi_field,
116791,lobula,roi_field,
116792,medulla,roi_field,
116794,medulla,roi_field,
116797,medulla,roi_field,
116798,medulla,roi_field,
116800,medulla,roi_field,
116802,medulla,roi_field,
116804,medulla,roi_field,
116805,medulla,roi_field,
116816,medulla,roi_field,
116818,medulla,roi_field,
116822,medulla,roi_field,
116828,medulla,roi_field,
116830,medulla,roi_field,
116833,lobula,roi_field,
116838,medulla,roi_field,
116842,lobula,roi_field,
116845,medulla,roi_field,
116848,medulla,roi_field,
116850,medulla,roi_field,
116851,medulla,roi_field,
116852,medulla,roi_field,
116856,medulla,roi_field,
116861,medulla,roi_field,
116874,medulla,roi_field,
116879,lobula,roi_field,
116883,medulla,roi_field,
116884,medulla,roi_field,
116887,medulla,roi_field,
116888,medulla,roi_field,
116889,lobula,roi_field,
116890,medulla,roi_field,
116892,medulla,roi_field,
116893,medulla,roi_field,
116899,lobula,roi_field,
116902,medulla,roi_field,
116904,medulla,roi_field,
116907,medulla,roi_field,
116909,medulla,roi_field,
116912,medulla,roi_field,
116913,medulla,roi_field,
116920,medulla,roi_field,
116921,lobula,roi_field,
116922,medulla,roi_field,
116924,medulla,roi_field,
116927,lobula,roi_field,
116932,lobula,roi_field,
116935,medulla,roi_field,
116938,medulla,roi_field,
116942,lobula,roi_field,
116943,medulla,roi_field,
116945,medulla,roi_field,
116946,medulla,roi_field,
116949,medulla,roi_field,
116950,medulla,roi_field,
116956,medulla,roi_field,
116961,medulla,roi_field,
116964,lobula,roi_field,
116967,medulla,roi_field,
116968,medulla,roi_field,
116969,medulla,roi_field,
116972,lobula,roi_field,
116974,medulla,roi_field,
116975,medulla,roi_field,
116978,medulla,roi_field,
116983,medulla,roi_field,
116991,medulla,roi_field,
116994,lobula,roi_field,
116996,lobula,roi_field,
116999,medulla,roi_field,
117002,lobula,roi_field,
117008,medulla,roi_field,
117010,medulla,roi_field,
117013,medulla,roi_field,
117018,medulla,roi_field,
117020,medulla,roi_field,
117022,lobula,roi_field,
117025,lobula,roi_field,
117026,lobula,roi_field,
117028,medulla,roi_field,
117029,medulla,roi_field,
117032,medulla,roi_field,
117035,medulla,roi_field,
117036,lobula,roi_field,
117039,medulla,roi_field,
117042,medulla,roi_field,
117047,medulla,roi_field,
117053,medulla,roi_field,
117054,medulla,roi_field,
117059,lobula_plate,roi_field,
117066,medulla,roi_field,
117067,medulla,roi_field,
117069,medulla,roi_field,
117070,medulla,roi_field,
117072,lobula,roi_field,
117073,lobula,roi_field,
117075,medulla,roi_field,
117079,medulla,roi_field,
117085,lobula,roi_field,
117089,medulla,roi_field,
117090,lobula,roi_field,
117093,medulla,roi_field,
117095,medulla,roi_field,
117096,medulla,roi_field,
117098,medulla,roi_field,
117101,lobula,roi_field,
117104,medulla,roi_field,
117105,lobula,roi_field,
117107,medulla,roi_field,
117110,medulla,roi_field,
117119,medulla,roi_field,
117120,medulla,roi_field,
117124,medulla,roi_field,
117128,lobula,roi_field,
117130,medulla,roi_field,
117132,medulla,roi_field,
117134,medulla,roi_field,
117136,medulla,roi_field,
117139,lobula,roi_field,
117141,medulla,roi_field,
117142,medulla,roi_field,
117143,lobula,roi_field,
117146,medulla,roi_field,
117149,medulla,roi_field,
117151,medulla,roi_field,
117152,medulla,roi_field,
117156,lobula,roi_field,
117162,medulla,roi_field,
117170,medulla,roi_field,
117176,lobula,roi_field,
117179,medulla,roi_field,
117189,medulla,roi_field,
117191,medulla,roi_field,
117194,medulla,roi_field,
117197,medulla,roi_field,
117200,medulla,roi_field,
117202,medulla,roi_field,
117205,medulla,roi_field,
117208,medulla,roi_field,
117217,medulla,roi_field,
117218,medulla,roi_field,
117221,medulla,roi_field,
117224,medulla,roi_field,
117232,medulla,roi_field,
117233,medulla,roi_field,
117236,medulla,roi_field,
117240,lobula,roi_field,
117241,medulla,roi_field,
117242,lobula,roi_field,
117244,medulla,roi_field,
117245,lobula,roi_field,
117247,medulla,roi_field,
117251,lobula,roi_field,
117258,medulla,roi_field,
117260,lobula,roi_field,
117262,medulla,roi_field,
117263,medulla,roi_field,
117265,lobula,roi_field,
117266,medulla,roi_field,
117267,medulla,roi_field,
117270,medulla,roi_field,
117273,medulla,roi_field,
117274,medulla,roi_field,
117281,medulla,roi_field,
117282,medulla,roi_field,
117285,lobula,roi_field,
117290,medulla,roi_field,
117298,medulla,roi_field,
117304,medulla,roi_field,
117309,medulla,roi_field,
117310,medulla,roi_field,
117312,lobula,roi_field,
117314,medulla,roi_field,
117317,lobula,roi_field,
117320,medulla,roi_field,
117326,medulla,roi_field,
117327,lobula,roi_field,
117328,lobula,roi_field,
117332,medulla,roi_field,
117339,medulla,roi_field,
117348,medulla,roi_field,
117349,medulla,roi_field,
117350,lobula,roi_field,
117351,medulla,roi_field,
117353,medulla,roi_field,
117357,lobula,roi_field,
117360,medulla,roi_field,
117361,medulla,roi_field,
117364,medulla,roi_field,
117365,medulla,roi_field,
117369,medulla,roi_field,
117373,medulla,roi_field,
117374,medulla,roi_field,
117384,lobula,roi_field,
117386,lobula,roi_field,
117387,medulla,roi_field,
117389,medulla,roi_field,
117390,lobula,roi_field,
117400,medulla,roi_field,
117401,medulla,roi_field,
117403,lobula,roi_field,
117404,medulla,roi_field,
117407,medulla,roi_field,
117409,lobula,roi_field,
117411,medulla,roi_field,
117413,medulla,roi_field,
117415,medulla,roi_field,
117417,medulla,roi_field,
117418,medulla,roi_field,
117419,medulla,roi_field,
117421,medulla,roi_field,
117423,medulla,roi_field,
117424,medulla,roi_field,
117429,medulla,roi_field,
117430,medulla,roi_field,
117435,medulla,roi_field,
117436,medulla,roi_field,
117441,medulla,roi_field,
117444,lobula,roi_field,
117449,medulla,roi_field,
117462,lobula,roi_field,
117464,unknown,none,
117468,medulla,roi_field,
117470,medulla,roi_field,
117472,medulla,roi_field,
117476,medulla,roi_field,
117477,lobula,roi_field,
117479,medulla,roi_field,
117481,medulla,roi_field,
117485,medulla,roi_field,
117486,medulla,roi_field,
117490,lobula,roi_field,
117491,medulla,roi_field,
117497,medulla,roi_field,
117498,lobula,roi_field,
117502,medulla,roi_field,
117507,medulla,roi_field,
117509,medulla,roi_field,
117518,medulla,roi_field,
117522,medulla,roi_field,
117523,lobula,roi_field,
117525,medulla,roi_field,
117526,lobula,roi_field,
117530,medulla,roi_field,
117533,medulla,roi_field,
117534,medulla,roi_field,
117535,medulla,roi_field,
117538,medulla,roi_field,
117540,medulla,roi_field,
117544,medulla,roi_field,
117545,lobula,roi_field,
117549,medulla,roi_field,
117550,medulla,roi_field,
117551,medulla,roi_field,
117552,medulla,roi_field,
117555,lobula,roi_field,
117556,medulla,roi_field,
117557,medulla,roi_field,
117559,medulla,roi_field,
117561,medulla,roi_field,
117564,medulla,roi_field,
117569,lobula,roi_field,
117570,medulla,roi_field,
117571,medulla,roi_field,
117572,lobula,roi_field,
117573,medulla,roi_field,
117576,lobula,roi_field,
117580,lobula,roi_field,
117584,medulla,roi_field,
117586,medulla,roi_field,
117589,medulla,roi_field,
117591,lobula,roi_field,
117593,medulla,roi_field,
117594,lobula,roi_field,
117596,medulla,roi_field,
117600,medulla,roi_field,
117601,medulla,roi_field,
117604,lobula_plate,roi_field,
117605,medulla,roi_field,
117608,medulla,roi_field,
117614,medulla,roi_field,
117615,medulla,roi_field,
117620,medulla,roi_field,
117621,medulla,roi_field,
117623,medulla,roi_field,
117625,medulla,roi_field,
117627,medulla,roi_field,
117629,medulla,roi_field,
117630,medulla,roi_field,
117631,medulla,roi_field,
117634,medulla,roi_field,
117639,lobula,roi_field,
117640,medulla,roi_field,
117642,medulla,roi_field,
117643,lobula,roi_field,
117644,medulla,roi_field,
117647,medulla,roi_field,
117652,medulla,roi_field,
117654,medulla,roi_field,
117656,medulla,roi_field,
117658,lobula,roi_field,
117661,medulla,roi_field,
117662,medulla,roi_field,
117663,medulla,roi_field,
117666,medulla,roi_field,
117668,lobula,roi_field,
117669,medulla,roi_field,
117672,medulla,roi_field,
117673,medulla,roi_field,
117674,lobula,roi_field,
117675,medulla,roi_field,
117676,medulla,roi_field,
117681,medulla,roi_field,
117689,medulla,roi_field,
117695,lobula,roi_field,
117697,medulla,roi_field,
117699,medulla,roi_field,
117702,medulla,roi_field,
117706,lobula,roi_field,
117708,medulla,roi_field,
117711,medulla,roi_field,
117714,medulla,roi_field,
117716,lobula,roi_field,
117719,medulla,roi_field,
117726,medulla,roi_field,
117730,lobula,roi_field,
117731,lobula,roi_field,
117734,medulla,roi_field,
117735,medulla,roi_field,
117739,medulla,roi_field,
117748,medulla,roi_field,
117753,medulla,roi_field,
117754,medulla,roi_field,
117759,medulla,roi_field,
117761,medulla,roi_field,
117764,lobula,roi_field,
117767,medulla,roi_field,
117769,medulla,roi_field,
117776,medulla,roi_field,
117779,medulla,roi_field,
117780,medulla,roi_field,
117785,medulla,roi_field,
117788,lobula,roi_field,
117790,medulla,roi_field,
117794,medulla,roi_field,
117796,lobula_plate,roi_field,
117799,lobula,roi_field,
117801,medulla,roi_field,
117805,medulla,roi_field,
117809,medulla,roi_field,
117816,medulla,roi_field,
117818,lobula,roi_field,
117819,medulla,roi_field,
117821,medulla,roi_field,
117822,lobula,roi_field,
117825,medulla,roi_field,
117828,lobula,roi_field,
117829,medulla,roi_field,
117830,medulla,roi_field,
117835,lobula,roi_field,
117838,lobula,roi_field,
117839,medulla,roi_field,
117840,medulla,roi_field,
117844,medulla,roi_field,
117845,medulla,roi_field,
117857,medulla,roi_field,
117859,medulla,roi_field,
117860,medulla,roi_field,
117862,medulla,roi_field,
117863,medulla,roi_field,
117864,medulla,roi_field,
117865,medulla,roi_field,
117871,lobula,roi_field,
117872,medulla,roi_field,
117873,medulla,roi_field,
117876,lobula,roi_field,
117880,lobula,roi_field,
117882,medulla,roi_field,
117887,medulla,roi_field,
117888,medulla,roi_field,
117889,lobula,roi_field,
117890,medulla,roi_field,
117891,lobula,roi_field,
117896,lobula,roi_field,
117899,medulla,roi_field,
117900,medulla,roi_field,
117902,medulla,roi_field,
117903,medulla,roi_field,
117909,medulla,roi_field,
117910,medulla,roi_field,
117911,medulla,roi_field,
117913,lobula,roi_field,
117919,lobula,roi_field,
117925,medulla,roi_field,
117927,medulla,roi_field,
117928,lobula,roi_field,
117929,lobula,roi_field,
117935,lobula,roi_field,
117938,medulla,roi_field,
117940,medulla,roi_field,
117943,medulla,roi_field,
117945,medulla,roi_field,
117946,medulla,roi_field,
117949,lobula,roi_field,
117950,lobula,roi_field,
117951,medulla,roi_field,
117956,medulla,roi_field,
117957,medulla,roi_field,
117962,medulla,roi_field,
117974,medulla,roi_field,
117975,medulla,roi_field,
117981,lobula,roi_field,
117993,medulla,roi_field,
117994,medulla,roi_field,
117997,medulla,roi_field,
118003,medulla,roi_field,
118004,medulla,roi_field,
118006,medulla,roi_field,
118011,medulla,roi_field,
118018,medulla,roi_field,
118025,medulla,roi_field,
118026,medulla,roi_field,
118027,medulla,roi_field,
118029,medulla,roi_field,
118030,medulla,roi_field,
118035,medulla,roi_field,
118036,medulla,roi_field,
118037,lobula,roi_field,
118042,medulla,roi_field,
118046,lobula,roi_field,
118054,medulla,roi_field,
118056,medulla,roi_field,
118057,medulla,roi_field,
118059,medulla,roi_field,
118060,lobula,roi_field,
118063,medulla,roi_field,
118068,medulla,roi_field,
118069,medulla,roi_field,
118070,medulla,roi_field,
118071,medulla,roi_field,
118072,medulla,roi_field,
118074,medulla,roi_field,
118084,lobula,roi_field,
118089,medulla,roi_field,
118091,medulla,roi_field,
118096,medulla,roi_field,
118097,medulla,roi_field,
118103,lobula,roi_field,
118105,medulla,roi_field,
118106,medulla,roi_field,
118109,medulla,roi_field,
118110,medulla,roi_field,
118111,medulla,roi_field,
118115,medulla,roi_field,
118118,medulla,roi_field,
118124,medulla,roi_field,
118126,medulla,roi_field,
118127,medulla,roi_field,
118133,medulla,roi_field,
118135,medulla,roi_field,
118137,medulla,roi_field,
118140,medulla,roi_field,
118141,medulla,roi_field,
118145,medulla,roi_field,
118148,medulla,roi_field,
118150,medulla,roi_field,
118154,medulla,roi_field,
118158,lobula,roi_field,
118159,medulla,roi_field,
118161,lobula,roi_field,
118163,medulla,roi_field,
118166,lobula,roi_field,
118167,medulla,roi_field,
118168,medulla,roi_field,
118171,medulla,roi_field,
118173,medulla,roi_field,
118174,medulla,roi_field,
118175,medulla,roi_field,
118176,medulla,roi_field,
118179,medulla,roi_field,
118187,medulla,roi_field,
118193,medulla,roi_field,
118198,medulla,roi_field,
118203,lobula,roi_field,
118206,medulla,roi_field,
118207,medulla,roi_field,
118209,medulla,roi_field,
118210,medulla,roi_field,
118214,medulla,roi_field,
118218,medulla,roi_field,
118219,medulla,roi_field,
118220,medulla,roi_field,
118221,lobula,roi_field,
118222,lobula,roi_field,
118224,medulla,roi_field,
118225,medulla,roi_field,
118226,lobula,roi_field,
118227,medulla,roi_field,
118229,medulla,roi_field,
118232,medulla,roi_field,
118238,medulla,roi_field,
118241,medulla,roi_field,
118242,lobula,roi_field,
118243,medulla,roi_field,
118244,medulla,roi_field,
118248,lobula,roi_field,
118250,medulla,roi_field,
118251,medulla,roi_field,
118255,medulla,roi_field,
118258,medulla,roi_field,
118260,medulla,roi_field,
118263,medulla,roi_field,
118266,medulla,roi_field,
